
······ Experiment Configuration ······ 
- # Packages: 100, seeds: 1234, 2345, 3456, 4567, 5678, 6789, 7890, 8901, 9012, 123, 
- Proportion: 1.2, seeds: 1234, 2345, 3456, 4567, 5678, 6789, 7890, 8901, 9012, 123, 
······································

Steps	Stiter	K	Lamb	price	time
2000 	2 	3 	0,1250	926,7600	5.1
2000 	2 	3 	0,0625	926,7795	4.5
2000 	2 	3 	0,0312	926,4320	4.4
2000 	2 	4 	0,5000	926,1230	3.3
2000 	2 	4 	0,2500	925,8420	5.3
2000 	2 	4 	0,1250	925,6815	4.9
2000 	2 	4 	0,0625	926,7955	4.8
2000 	2 	4 	0,0312	929,4015	4.7
2000 	2 	5 	0,5000	926,3295	3.5
2000 	2 	5 	0,2500	925,9385	4.3
2000 	2 	5 	0,1250	925,8700	4.7
2000 	2 	5 	0,0625	927,5360	4.4
2000 	2 	5 	0,0312	925,8070	4.5
2000 	2 	6 	0,5000	927,9770	3.2
2000 	2 	6 	0,2500	926,6130	4.7
2000 	2 	6 	0,1250	924,6650	4.7
2000 	2 	6 	0,0625	926,5790	4.4
2000 	2 	6 	0,0312	926,8215	5.3
2000 	2 	7 	0,5000	925,3025	3.9
2000 	2 	7 	0,2500	926,3930	5.2
2000 	2 	7 	0,1250	926,8720	5.2
2000 	2 	7 	0,0625	927,0620	5.2
2000 	2 	7 	0,0312	929,3180	8.0
2000 	2 	8 	0,5000	925,9960	14.6
2000 	2 	8 	0,2500	926,6865	23.7
2000 	2 	8 	0,1250	927,2535	11.4
2000 	2 	8 	0,0625	926,2545	5.9
2000 	2 	8 	0,0312	930,6190	5.9
2000 	2 	9 	0,5000	926,7460	3.7
2000 	2 	9 	0,2500	926,1760	5.4
2000 	2 	9 	0,1250	926,4260	5.9
2000 	2 	9 	0,0625	927,3320	4.6
2000 	2 	9 	0,0312	928,7045	4.9
2000 	2 	10 	0,5000	926,3560	3.7
2000 	2 	10 	0,2500	925,9190	4.7
2000 	2 	10 	0,1250	926,1400	4.8
2000 	2 	10 	0,0625	926,9165	4.6
2000 	2 	10 	0,0312	931,0095	4.9
2000 	5 	1 	0,5000	927,6910	3.4
2000 	5 	1 	0,2500	927,7160	4.5
2000 	5 	1 	0,1250	925,0945	4.5
2000 	5 	1 	0,0625	925,9790	4.8
2000 	5 	1 	0,0312	926,3080	12.1
2000 	5 	2 	0,5000	927,5330	8.5
2000 	5 	2 	0,2500	926,1240	4.7
2000 	5 	2 	0,1250	926,4825	10.9
2000 	5 	2 	0,0625	926,1270	22.8
2000 	5 	2 	0,0312	926,8975	18.5
2000 	5 	3 	0,5000	925,9250	5.2
2000 	5 	3 	0,2500	925,0765	6.5
2000 	5 	3 	0,1250	925,6160	16.0
2000 	5 	3 	0,0625	926,3435	6.3
2000 	5 	3 	0,0312	926,5020	17.5
2000 	5 	4 	0,5000	927,8030	7.4
2000 	5 	4 	0,2500	925,0840	5.4
2000 	5 	4 	0,1250	925,9235	5.5
2000 	5 	4 	0,0625	924,9190	4.8
2000 	5 	4 	0,0312	927,1430	6.4
2000 	5 	5 	0,5000	926,8610	4.6
2000 	5 	5 	0,2500	925,4485	6.4
2000 	5 	5 	0,1250	926,1690	7.5
2000 	5 	5 	0,0625	927,6240	15.8
2000 	5 	5 	0,0312	926,5580	9.2
2000 	5 	6 	0,5000	927,2950	7.1
2000 	5 	6 	0,2500	926,4480	5.1
2000 	5 	6 	0,1250	924,8565	10.4
2000 	5 	6 	0,0625	926,4905	10.0
2000 	5 	6 	0,0312	928,4550	4.8
2000 	5 	7 	0,5000	928,4180	11.0
2000 	5 	7 	0,2500	927,6645	7.1
2000 	5 	7 	0,1250	926,0365	7.1
2000 	5 	7 	0,0625	929,2625	5.9
2000 	5 	7 	0,0312	927,0435	7.4
2000 	5 	8 	0,5000	927,3775	3.8
2000 	5 	8 	0,2500	925,6040	6.9
2000 	5 	8 	0,1250	924,8220	8.4
2000 	5 	8 	0,0625	926,7900	7.7
2000 	5 	8 	0,0312	928,6440	5.4
2000 	5 	9 	0,5000	928,8590	4.7
2000 	5 	9 	0,2500	929,0915	6.3
2000 	5 	9 	0,1250	925,9280	5.8
2000 	5 	9 	0,0625	923,9930	5.8
2000 	5 	9 	0,0312	928,4030	5.5
2000 	5 	10 	0,5000	926,3955	5.5
2000 	5 	10 	0,2500	928,9545	7.7
2000 	5 	10 	0,1250	925,4865	5.8
2000 	5 	10 	0,0625	926,9590	5.2
2000 	5 	10 	0,0312	927,0625	4.6
2000 	10 	1 	0,5000	925,5565	3.5
2000 	10 	1 	0,2500	925,8200	4.3
2000 	10 	1 	0,1250	926,0065	4.8
2000 	10 	1 	0,0625	926,7060	4.5
2000 	10 	1 	0,0312	925,8565	4.8
2000 	10 	2 	0,5000	927,3430	3.6
2000 	10 	2 	0,2500	925,7070	4.8
2000 	10 	2 	0,1250	927,2615	4.8
2000 	10 	2 	0,0625	926,6815	4.4
2000 	10 	2 	0,0312	925,8800	4.4
2000 	10 	3 	0,5000	927,1955	3.5
2000 	10 	3 	0,2500	925,5825	4.7
2000 	10 	3 	0,1250	925,8750	5.2
2000 	10 	3 	0,0625	926,7210	8.3
2000 	10 	3 	0,0312	926,6795	4.9
2000 	10 	4 	0,5000	926,7660	3.7
2000 	10 	4 	0,2500	926,6210	4.9
2000 	10 	4 	0,1250	926,0535	5.1
2000 	10 	4 	0,0625	927,5960	5.0
2000 	10 	4 	0,0312	929,8800	5.6
2000 	10 	5 	0,5000	926,7030	3.5
2000 	10 	5 	0,2500	926,4515	4.7
2000 	10 	5 	0,1250	926,1555	4.8
2000 	10 	5 	0,0625	927,9355	4.6
2000 	10 	5 	0,0312	927,0160	4.5
2000 	10 	6 	0,5000	926,8420	3.2
2000 	10 	6 	0,2500	927,4495	4.4
2000 	10 	6 	0,1250	927,3650	4.5
2000 	10 	6 	0,0625	926,1955	4.8
2000 	10 	6 	0,0312	930,2420	4.7
2000 	10 	7 	0,5000	928,7560	3.3
2000 	10 	7 	0,2500	927,2450	4.5
2000 	10 	7 	0,1250	926,1800	4.5
2000 	10 	7 	0,0625	927,3510	4.6
2000 	10 	7 	0,0312	927,3945	4.6
2000 	10 	8 	0,5000	927,7165	3.4
2000 	10 	8 	0,2500	926,6395	5.0
2000 	10 	8 	0,1250	927,1070	4.7
2000 	10 	8 	0,0625	929,1990	4.6
2000 	10 	8 	0,0312	928,7940	5.2
2000 	10 	9 	0,5000	927,9695	3.4
2000 	10 	9 	0,2500	927,9610	4.2
2000 	10 	9 	0,1250	926,5730	4.7
2000 	10 	9 	0,0625	925,9795	4.2
2000 	10 	9 	0,0312	929,7465	4.8
2000 	10 	10 	0,5000	927,4165	3.3
2000 	10 	10 	0,2500	925,3105	4.6
2000 	10 	10 	0,1250	928,2975	4.9
2000 	10 	10 	0,0625	927,5190	4.9
2000 	10 	10 	0,0312	928,4685	4.8
2000 	20 	1 	0,5000	928,5340	3.8
2000 	20 	1 	0,2500	924,9460	4.8
2000 	20 	1 	0,1250	924,9720	4.5
2000 	20 	1 	0,0625	925,4615	4.4
2000 	20 	1 	0,0312	927,8030	4.5
2000 	20 	2 	0,5000	926,5910	3.4
2000 	20 	2 	0,2500	925,6905	4.8
2000 	20 	2 	0,1250	924,9465	4.4
2000 	20 	2 	0,0625	925,8280	4.4
2000 	20 	2 	0,0312	925,2270	4.7
2000 	20 	3 	0,5000	926,7590	3.3
2000 	20 	3 	0,2500	926,0675	4.7
2000 	20 	3 	0,1250	926,5000	4.4
2000 	20 	3 	0,0625	926,3930	4.7
2000 	20 	3 	0,0312	927,2060	4.8
2000 	20 	4 	0,5000	927,3960	3.5
2000 	20 	4 	0,2500	926,7280	4.8
2000 	20 	4 	0,1250	927,9540	4.9
2000 	20 	4 	0,0625	927,1535	4.7
2000 	20 	4 	0,0312	928,0340	4.9
2000 	20 	5 	0,5000	926,9620	3.3
2000 	20 	5 	0,2500	926,2815	4.6
2000 	20 	5 	0,1250	927,2100	4.7
2000 	20 	5 	0,0625	925,7790	4.6
2000 	20 	5 	0,0312	925,7335	4.6
2000 	20 	6 	0,5000	926,9750	3.5
2000 	20 	6 	0,2500	926,6940	4.9
2000 	20 	6 	0,1250	926,0880	4.8
2000 	20 	6 	0,0625	927,3245	4.7
2000 	20 	6 	0,0312	928,9045	5.0
2000 	20 	7 	0,5000	928,7695	3.3
2000 	20 	7 	0,2500	927,6650	4.5
2000 	20 	7 	0,1250	927,8640	4.3
2000 	20 	7 	0,0625	926,0730	4.5
2000 	20 	7 	0,0312	926,3985	4.6
2000 	20 	8 	0,5000	928,6640	3.4
2000 	20 	8 	0,2500	927,5420	4.6
2000 	20 	8 	0,1250	928,4220	4.4
2000 	20 	8 	0,0625	926,2765	4.4
2000 	20 	8 	0,0312	925,9100	4.7
2000 	20 	9 	0,5000	925,5075	3.4
2000 	20 	9 	0,2500	928,7305	5.2
2000 	20 	9 	0,1250	927,3350	4.8
2000 	20 	9 	0,0625	929,4335	4.6
2000 	20 	9 	0,0312	929,1735	5.3
2000 	20 	10 	0,5000	929,4280	3.4
2000 	20 	10 	0,2500	928,9435	4.7
2000 	20 	10 	0,1250	928,6880	4.4
2000 	20 	10 	0,0625	928,9625	4.3
2000 	20 	10 	0,0312	930,4425	4.5
2000 	50 	1 	0,5000	927,4625	3.3
2000 	50 	1 	0,2500	924,6190	4.5
2000 	50 	1 	0,1250	926,3425	4.6
2000 	50 	1 	0,0625	927,0920	4.5
2000 	50 	1 	0,0312	927,4285	4.5
2000 	50 	2 	0,5000	927,0900	3.6
2000 	50 	2 	0,2500	927,2570	4.7
2000 	50 	2 	0,1250	926,3955	4.7
2000 	50 	2 	0,0625	924,2705	4.5
2000 	50 	2 	0,0312	926,1695	4.8
2000 	50 	3 	0,5000	927,5815	3.2
2000 	50 	3 	0,2500	927,8825	4.4
2000 	50 	3 	0,1250	925,2630	4.5
2000 	50 	3 	0,0625	927,6435	4.4
2000 	50 	3 	0,0312	927,0320	4.6
2000 	50 	4 	0,5000	927,7110	3.4
2000 	50 	4 	0,2500	927,2755	4.6
2000 	50 	4 	0,1250	928,3140	4.6
2000 	50 	4 	0,0625	926,4415	4.3
2000 	50 	4 	0,0312	929,2195	4.3
2000 	50 	5 	0,5000	928,3950	3.3
2000 	50 	5 	0,2500	926,8405	4.4
2000 	50 	5 	0,1250	929,0990	4.4
2000 	50 	5 	0,0625	928,2270	4.4
2000 	50 	5 	0,0312	930,0920	4.5
2000 	50 	6 	0,5000	929,7580	3.2
2000 	50 	6 	0,2500	927,3690	4.4
2000 	50 	6 	0,1250	929,7115	4.6
2000 	50 	6 	0,0625	928,3880	4.5
2000 	50 	6 	0,0312	929,5540	4.7
2000 	50 	7 	0,5000	930,1125	3.5
2000 	50 	7 	0,2500	929,3800	4.3
2000 	50 	7 	0,1250	925,6405	4.6
2000 	50 	7 	0,0625	930,9045	4.4
2000 	50 	7 	0,0312	931,1945	4.3
2000 	50 	8 	0,5000	931,2580	3.1
2000 	50 	8 	0,2500	929,1120	4.3
2000 	50 	8 	0,1250	927,5310	4.3
2000 	50 	8 	0,0625	927,5470	4.4
2000 	50 	8 	0,0312	927,5495	5.0
2000 	50 	9 	0,5000	929,8730	3.5
2000 	50 	9 	0,2500	928,2315	4.7
2000 	50 	9 	0,1250	928,0190	4.6
2000 	50 	9 	0,0625	927,2725	4.7
2000 	50 	9 	0,0312	927,3320	4.7
2000 	50 	10 	0,5000	929,3805	3.3
2000 	50 	10 	0,2500	931,9225	4.3
2000 	50 	10 	0,1250	929,2575	4.4
2000 	50 	10 	0,0625	930,8915	4.4
2000 	50 	10 	0,0312	929,8040	4.4
2000 	100 	1 	0,5000	926,7100	3.2
2000 	100 	1 	0,2500	926,3695	4.9
2000 	100 	1 	0,1250	927,4870	4.7
2000 	100 	1 	0,0625	926,4600	4.4
2000 	100 	1 	0,0312	926,4190	4.6
2000 	100 	2 	0,5000	930,0205	3.4
2000 	100 	2 	0,2500	926,9315	4.5
2000 	100 	2 	0,1250	927,5845	4.7
2000 	100 	2 	0,0625	929,1625	4.7
2000 	100 	2 	0,0312	926,9055	5.0
2000 	100 	3 	0,5000	923,3745	3.9
2000 	100 	3 	0,2500	926,3990	4.4
2000 	100 	3 	0,1250	927,7280	5.4
2000 	100 	3 	0,0625	928,6400	4.8
2000 	100 	3 	0,0312	926,5290	4.6
2000 	100 	4 	0,5000	927,4225	3.5
2000 	100 	4 	0,2500	929,6575	4.6
2000 	100 	4 	0,1250	930,6735	4.6
2000 	100 	4 	0,0625	927,0885	4.8
2000 	100 	4 	0,0312	929,2300	4.7
2000 	100 	5 	0,5000	930,0665	3.3
2000 	100 	5 	0,2500	928,2670	4.4
2000 	100 	5 	0,1250	928,0270	4.9
2000 	100 	5 	0,0625	929,0835	4.6
2000 	100 	5 	0,0312	927,4355	4.6
2000 	100 	6 	0,5000	930,1340	3.4
2000 	100 	6 	0,2500	929,9285	4.9
2000 	100 	6 	0,1250	926,9625	4.3
2000 	100 	6 	0,0625	932,2185	4.9
2000 	100 	6 	0,0312	928,7730	4.9
2000 	100 	7 	0,5000	931,8975	3.5
2000 	100 	7 	0,2500	930,7510	4.8
2000 	100 	7 	0,1250	925,9635	4.8
2000 	100 	7 	0,0625	927,9715	4.7
2000 	100 	7 	0,0312	929,0550	4.6
2000 	100 	8 	0,5000	930,3110	3.8
2000 	100 	8 	0,2500	931,7765	4.9
2000 	100 	8 	0,1250	929,2905	5.0
2000 	100 	8 	0,0625	931,7865	5.2
2000 	100 	8 	0,0312	930,7095	4.5
2000 	100 	9 	0,5000	931,6625	3.6
2000 	100 	9 	0,2500	933,1310	4.7
2000 	100 	9 	0,1250	932,4815	4.9
2000 	100 	9 	0,0625	932,7730	4.6
2000 	100 	9 	0,0312	930,0220	4.9
2000 	100 	10 	0,5000	933,1580	3.8
2000 	100 	10 	0,2500	928,4235	4.4
2000 	100 	10 	0,1250	928,6810	4.4
2000 	100 	10 	0,0625	927,2725	5.0
2000 	100 	10 	0,0312	931,9360	4.4
2000 	200 	1 	0,5000	926,2190	4.1
2000 	200 	1 	0,2500	928,0510	4.7
2000 	200 	1 	0,1250	927,0310	4.8
2000 	200 	1 	0,0625	925,5920	4.9
2000 	200 	1 	0,0312	924,8750	4.7
2000 	200 	2 	0,5000	929,3620	3.8
2000 	200 	2 	0,2500	926,7325	5.0
2000 	200 	2 	0,1250	928,2155	6.1
2000 	200 	2 	0,0625	925,8390	4.7
2000 	200 	2 	0,0312	925,9595	4.5
2000 	200 	3 	0,5000	930,6100	4.1
2000 	200 	3 	0,2500	926,0775	5.0
2000 	200 	3 	0,1250	932,2510	4.6
2000 	200 	3 	0,0625	928,1415	4.7
2000 	200 	3 	0,0312	928,9480	4.7
2000 	200 	4 	0,5000	932,6690	3.8
2000 	200 	4 	0,2500	933,7810	4.9
2000 	200 	4 	0,1250	930,0080	4.6
2000 	200 	4 	0,0625	931,6570	4.7
2000 	200 	4 	0,0312	928,3250	4.9
2000 	200 	5 	0,5000	937,7725	4.2
2000 	200 	5 	0,2500	929,4115	4.7
2000 	200 	5 	0,1250	932,0125	4.4
2000 	200 	5 	0,0625	927,9330	4.9
2000 	200 	5 	0,0312	928,5580	4.8
2000 	200 	6 	0,5000	935,0615	3.7
2000 	200 	6 	0,2500	929,9385	5.1
2000 	200 	6 	0,1250	933,2400	4.4
2000 	200 	6 	0,0625	933,8455	5.0
2000 	200 	6 	0,0312	932,5825	4.8
2000 	200 	7 	0,5000	931,8285	3.6
2000 	200 	7 	0,2500	933,6410	4.6
2000 	200 	7 	0,1250	932,5975	4.6
2000 	200 	7 	0,0625	933,5110	4.8
2000 	200 	7 	0,0312	937,5075	5.0
2000 	200 	8 	0,5000	930,2040	3.8
2000 	200 	8 	0,2500	931,8875	4.6
2000 	200 	8 	0,1250	934,6925	4.6
2000 	200 	8 	0,0625	935,3995	4.6
2000 	200 	8 	0,0312	931,8250	4.8
2000 	200 	9 	0,5000	934,2990	3.7
2000 	200 	9 	0,2500	932,5280	4.2
2000 	200 	9 	0,1250	932,2685	4.6
2000 	200 	9 	0,0625	930,9510	4.4
2000 	200 	9 	0,0312	935,7210	5.0
2000 	200 	10 	0,5000	933,2215	3.4
2000 	200 	10 	0,2500	937,4505	4.8
2000 	200 	10 	0,1250	936,8740	4.7
2000 	200 	10 	0,0625	934,4830	4.8
2000 	200 	10 	0,0312	934,1435	4.7
2000 	500 	1 	0,5000	928,7220	3.5
2000 	500 	1 	0,2500	927,8890	4.9
2000 	500 	1 	0,1250	926,8630	4.5
2000 	500 	1 	0,0625	925,4410	4.6
2000 	500 	1 	0,0312	926,2030	4.9
2000 	500 	2 	0,5000	932,1580	3.3
2000 	500 	2 	0,2500	930,2380	5.0
2000 	500 	2 	0,1250	930,3660	4.8
2000 	500 	2 	0,0625	929,4645	4.4
2000 	500 	2 	0,0312	932,0820	4.6
2000 	500 	3 	0,5000	933,9870	3.1
2000 	500 	3 	0,2500	931,4145	4.6
2000 	500 	3 	0,1250	928,9530	4.5
2000 	500 	3 	0,0625	929,4835	4.7
2000 	500 	3 	0,0312	931,6025	4.4
2000 	500 	4 	0,5000	934,6165	3.2
2000 	500 	4 	0,2500	930,1275	4.7
2000 	500 	4 	0,1250	935,7355	4.8
2000 	500 	4 	0,0625	937,4210	4.4
2000 	500 	4 	0,0312	932,5295	5.0
2000 	500 	5 	0,5000	935,7860	3.6
2000 	500 	5 	0,2500	933,3935	4.4
2000 	500 	5 	0,1250	932,3975	4.3
2000 	500 	5 	0,0625	934,0865	4.5
2000 	500 	5 	0,0312	934,8480	4.2
2000 	500 	6 	0,5000	937,7900	3.3
2000 	500 	6 	0,2500	936,8975	4.1
2000 	500 	6 	0,1250	937,7190	4.7
2000 	500 	6 	0,0625	943,3580	5.0
2000 	500 	6 	0,0312	939,2095	4.7
2000 	500 	7 	0,5000	942,6905	3.2
2000 	500 	7 	0,2500	936,7170	4.6
2000 	500 	7 	0,1250	938,6380	4.3
2000 	500 	7 	0,0625	940,0985	4.8
2000 	500 	7 	0,0312	931,2230	4.4
2000 	500 	8 	0,5000	944,2300	3.2
2000 	500 	8 	0,2500	944,8875	4.5
2000 	500 	8 	0,1250	935,5225	4.3
2000 	500 	8 	0,0625	946,0505	4.5
2000 	500 	8 	0,0312	937,3685	4.8
2000 	500 	9 	0,5000	948,4830	3.4
2000 	500 	9 	0,2500	941,1730	4.8
2000 	500 	9 	0,1250	940,4525	5.3
2000 	500 	9 	0,0625	939,8820	4.3
2000 	500 	9 	0,0312	944,7145	4.2
2000 	500 	10 	0,5000	944,1240	3.0
2000 	500 	10 	0,2500	946,7815	4.4
2000 	500 	10 	0,1250	938,7200	4.5
2000 	500 	10 	0,0625	940,7900	4.2
2000 	500 	10 	0,0312	938,6865	4.8
2000 	1000 	1 	0,5000	929,6705	4.3
2000 	1000 	1 	0,2500	926,5595	4.4
2000 	1000 	1 	0,1250	930,6840	4.6
2000 	1000 	1 	0,0625	927,5885	4.4
2000 	1000 	1 	0,0312	925,2480	4.2
2000 	1000 	2 	0,5000	936,9840	4.5
2000 	1000 	2 	0,2500	932,9510	4.0
2000 	1000 	2 	0,1250	936,1865	4.4
2000 	1000 	2 	0,0625	932,0095	4.3
2000 	1000 	2 	0,0312	934,1295	4.2
2000 	1000 	3 	0,5000	938,9565	4.3
2000 	1000 	3 	0,2500	939,4605	4.2
2000 	1000 	3 	0,1250	937,4295	4.4
2000 	1000 	3 	0,0625	935,8000	4.1
2000 	1000 	3 	0,0312	946,7665	5.1
2000 	1000 	4 	0,5000	946,4740	5.4
2000 	1000 	4 	0,2500	943,7535	4.7
2000 	1000 	4 	0,1250	934,9050	3.9
2000 	1000 	4 	0,0625	938,8285	4.1
2000 	1000 	4 	0,0312	944,1755	3.9
2000 	1000 	5 	0,5000	943,2585	4.0
2000 	1000 	5 	0,2500	945,5080	4.2
2000 	1000 	5 	0,1250	939,2825	3.9
2000 	1000 	5 	0,0625	945,9450	4.2
2000 	1000 	5 	0,0312	948,1895	3.9
2000 	1000 	6 	0,5000	946,2000	4.0
2000 	1000 	6 	0,2500	940,1420	4.7
2000 	1000 	6 	0,1250	944,3285	3.9
2000 	1000 	6 	0,0625	955,0875	4.2
2000 	1000 	6 	0,0312	950,1210	4.1
2000 	1000 	7 	0,5000	952,9110	4.0
2000 	1000 	7 	0,2500	952,8935	4.0
2000 	1000 	7 	0,1250	949,4455	4.3
2000 	1000 	7 	0,0625	947,6310	4.2
2000 	1000 	7 	0,0312	952,0600	4.4
2000 	1000 	8 	0,5000	948,7355	4.0
2000 	1000 	8 	0,2500	952,4670	4.1
2000 	1000 	8 	0,1250	949,5180	4.4
2000 	1000 	8 	0,0625	954,0670	4.2
2000 	1000 	8 	0,0312	944,2055	4.3
2000 	1000 	9 	0,5000	951,1170	4.3
2000 	1000 	9 	0,2500	953,9485	3.9
2000 	1000 	9 	0,1250	953,7360	4.6
2000 	1000 	9 	0,0625	951,5795	4.0
2000 	1000 	9 	0,0312	955,7100	4.2
2000 	1000 	10 	0,5000	952,8320	4.2
2000 	1000 	10 	0,2500	946,6335	4.2
2000 	1000 	10 	0,1250	948,1955	4.1
2000 	1000 	10 	0,0625	957,4015	4.5
2000 	1000 	10 	0,0312	951,6915	4.2
3000 	1 	1 	0,5000	926,7780	3.8
3000 	1 	1 	0,2500	925,5070	7.1
3000 	1 	1 	0,1250	924,4775	7.3
3000 	1 	1 	0,0625	926,1395	6.9
3000 	1 	1 	0,0312	925,9180	7.2
3000 	1 	2 	0,5000	927,1625	3.4
3000 	1 	2 	0,2500	925,3210	7.4
3000 	1 	2 	0,1250	925,8900	9.8
3000 	1 	2 	0,0625	923,5315	7.2
3000 	1 	2 	0,0312	926,6230	7.7
3000 	1 	3 	0,5000	926,7205	3.3
3000 	1 	3 	0,2500	926,1910	7.0
3000 	1 	3 	0,1250	925,0055	7.4
3000 	1 	3 	0,0625	924,5015	7.0
3000 	1 	3 	0,0312	925,7435	7.3
3000 	1 	4 	0,5000	927,8060	3.3
3000 	1 	4 	0,2500	925,1835	6.8
3000 	1 	4 	0,1250	924,3175	6.8
3000 	1 	4 	0,0625	924,6910	6.9
3000 	1 	4 	0,0312	927,4515	7.4
3000 	1 	5 	0,5000	928,4150	3.4
3000 	1 	5 	0,2500	925,4045	7.1
3000 	1 	5 	0,1250	925,8690	7.7
3000 	1 	5 	0,0625	924,6355	7.6
3000 	1 	5 	0,0312	926,9040	7.2
3000 	1 	6 	0,5000	927,6490	3.2
3000 	1 	6 	0,2500	926,1010	6.6
3000 	1 	6 	0,1250	925,2395	7.3
3000 	1 	6 	0,0625	924,6600	7.1
3000 	1 	6 	0,0312	926,8145	7.5
3000 	1 	7 	0,5000	927,9055	3.6
3000 	1 	7 	0,2500	927,2560	6.8
3000 	1 	7 	0,1250	926,9790	7.2
3000 	1 	7 	0,0625	925,9380	6.9
3000 	1 	7 	0,0312	925,4975	7.0
3000 	1 	8 	0,5000	926,7245	3.6
3000 	1 	8 	0,2500	926,0560	7.1
3000 	1 	8 	0,1250	928,0340	7.7
3000 	1 	8 	0,0625	926,3630	7.4
3000 	1 	8 	0,0312	926,4915	6.9
3000 	1 	9 	0,5000	927,3855	3.6
3000 	1 	9 	0,2500	925,4185	6.9
3000 	1 	9 	0,1250	925,3370	6.9
3000 	1 	9 	0,0625	926,4405	6.8
3000 	1 	9 	0,0312	926,6960	6.6
3000 	1 	10 	0,5000	927,5100	3.3
3000 	1 	10 	0,2500	927,2600	7.0
3000 	1 	10 	0,1250	925,3290	7.0
3000 	1 	10 	0,0625	927,6070	7.8
3000 	1 	10 	0,0312	925,4875	7.4
3000 	2 	1 	0,5000	926,1080	3.2
3000 	2 	1 	0,2500	926,2370	6.9
3000 	2 	1 	0,1250	925,4035	6.7
3000 	2 	1 	0,0625	924,5660	7.3
3000 	2 	1 	0,0312	925,6780	7.0
3000 	2 	2 	0,5000	926,8240	3.5
3000 	2 	2 	0,2500	925,1340	7.4
3000 	2 	2 	0,1250	925,5755	7.0
3000 	2 	2 	0,0625	924,1785	6.7
3000 	2 	2 	0,0312	926,1005	6.8
3000 	2 	3 	0,5000	925,6935	3.5
3000 	2 	3 	0,2500	926,2415	7.7
3000 	2 	3 	0,1250	924,5270	7.2
3000 	2 	3 	0,0625	925,1550	6.9
3000 	2 	3 	0,0312	924,5435	7.3
3000 	2 	4 	0,5000	927,3130	3.6
3000 	2 	4 	0,2500	925,4175	7.8
3000 	2 	4 	0,1250	926,8530	7.8
3000 	2 	4 	0,0625	925,6290	8.4
3000 	2 	4 	0,0312	925,6125	8.9
3000 	2 	5 	0,5000	927,3055	4.1
3000 	2 	5 	0,2500	925,3730	7.6
3000 	2 	5 	0,1250	924,7485	7.4
3000 	2 	5 	0,0625	926,7225	7.3
3000 	2 	5 	0,0312	926,6915	7.8
3000 	2 	6 	0,5000	927,9200	4.1
3000 	2 	6 	0,2500	924,3580	7.2
3000 	2 	6 	0,1250	924,5955	7.5
3000 	2 	6 	0,0625	925,3700	7.3
3000 	2 	6 	0,0312	927,1995	8.2
3000 	2 	7 	0,5000	929,2020	3.6
3000 	2 	7 	0,2500	925,7985	7.2
3000 	2 	7 	0,1250	926,5630	7.8
3000 	2 	7 	0,0625	924,4050	7.2
3000 	2 	7 	0,0312	926,0985	7.3
3000 	2 	8 	0,5000	927,7230	3.6
3000 	2 	8 	0,2500	925,7190	6.9
3000 	2 	8 	0,1250	925,6325	6.7
3000 	2 	8 	0,0625	928,3420	6.9
3000 	2 	8 	0,0312	926,1460	7.1
3000 	2 	9 	0,5000	929,0965	3.6
3000 	2 	9 	0,2500	926,2115	7.1
3000 	2 	9 	0,1250	927,4435	7.4
3000 	2 	9 	0,0625	927,3600	6.7
3000 	2 	9 	0,0312	927,5010	7.0
3000 	2 	10 	0,5000	926,5380	3.3
3000 	2 	10 	0,2500	925,0375	7.3
3000 	2 	10 	0,1250	927,0405	7.8
3000 	2 	10 	0,0625	925,8050	7.2
3000 	2 	10 	0,0312	926,6635	7.0
3000 	5 	1 	0,5000	926,8335	3.7
3000 	5 	1 	0,2500	926,1970	7.0
3000 	5 	1 	0,1250	927,3425	6.9
3000 	5 	1 	0,0625	925,4465	7.0
3000 	5 	1 	0,0312	926,4360	6.9
3000 	5 	2 	0,5000	926,8940	3.4
3000 	5 	2 	0,2500	927,4585	7.0
3000 	5 	2 	0,1250	925,2140	6.5
3000 	5 	2 	0,0625	924,8280	6.7
3000 	5 	2 	0,0312	926,2970	6.7
3000 	5 	3 	0,5000	926,1285	3.2
3000 	5 	3 	0,2500	924,7235	6.6
3000 	5 	3 	0,1250	926,0720	7.0
3000 	5 	3 	0,0625	926,1845	7.3
3000 	5 	3 	0,0312	927,1270	7.1
3000 	5 	4 	0,5000	926,1465	3.5
3000 	5 	4 	0,2500	925,1900	6.8
3000 	5 	4 	0,1250	926,7415	6.6
3000 	5 	4 	0,0625	926,7065	6.6
3000 	5 	4 	0,0312	926,5610	6.6
3000 	5 	5 	0,5000	927,5655	3.3
3000 	5 	5 	0,2500	926,4085	7.3
3000 	5 	5 	0,1250	926,8435	6.9
3000 	5 	5 	0,0625	924,3185	7.0
3000 	5 	5 	0,0312	927,0195	6.9
3000 	5 	6 	0,5000	926,7415	3.6
3000 	5 	6 	0,2500	925,7835	6.9
3000 	5 	6 	0,1250	926,5820	6.5
3000 	5 	6 	0,0625	925,1970	6.8
3000 	5 	6 	0,0312	927,6495	7.3
3000 	5 	7 	0,5000	927,2980	3.5
3000 	5 	7 	0,2500	927,0200	6.7
3000 	5 	7 	0,1250	926,2025	6.9
3000 	5 	7 	0,0625	928,9105	7.1
3000 	5 	7 	0,0312	926,1405	6.6
3000 	5 	8 	0,5000	927,4155	3.4
3000 	5 	8 	0,2500	924,8840	6.7
